,major_group_id,major_group_name
4922,117,health
4923,4,and
4924,3,Others
4925,134,technology
4926,117,health
4927,99,chemical
4928,27,theatre
4929,29,management
4930,87,computer
4931,91,geography
4932,87,computer
4933,125,molecular
4934,128,performance
4935,26,graphic
4936,3,Others
4937,7,engr
4938,3,Others
4939,31,cultural
4940,78,study
4941,53,nursing
4942,135,english
4943,54,electrical
4944,49,construction
4945,77,science
4946,3,Others
4947,124,min
4948,96,design
4949,69,civil
4950,120,medium
4951,119,art
4952,124,min
4953,19,film
4954,3,Others
4955,121,info
4956,3,Others
4957,3,Others
4958,29,management
4959,110,mba
4960,78,study
4961,3,Others
4962,0,Others
4963,3,Others
4964,3,Others
4965,3,Others
4966,73,childhood
4967,10,chemistry
4968,32,child
4969,3,Others
4970,101,general
4971,17,major
4972,135,english
4973,19,film
4974,76,comm
4975,3,Others
4976,124,min
4977,3,Others
4978,34,art history
4979,76,comm
4980,3,Others
4981,3,Others
4982,14,economics
4983,77,science
4984,15,Others
4985,121,info
4986,3,Others
4987,76,comm
4988,3,Others
4989,0,Others
4990,75,administration
4991,21,education
4992,148,marketing
4993,61,information
4994,20,ed
4995,87,computer
4996,53,nursing
4997,145,business finance
4998,120,medium
4999,81,mass
5000,1,social
5001,7,engr
5002,28,psychology
5003,143,architecture
5004,21,education
5005,3,Others
5006,13,computational
5007,3,Others
5008,3,Others
5009,62,spanish
5010,1,social
5011,119,art
5012,87,computer
5013,3,Others
5014,3,Others
5015,99,chemical
5016,12,music
5017,41,public
5018,1,social
5019,131,educ
5020,24,Others
5021,3,Others
5022,3,Others
5023,20,ed
5024,3,Others
5025,3,Others
5026,3,Others
5027,50,engineering
5028,20,ed
5029,3,Others
5030,3,Others
5031,24,Others
5032,3,Others
5033,134,technology
5034,50,engineering
5035,77,science
5036,3,Others
5037,121,info
5038,40,pre
5039,86,Others
5040,128,performance
5041,80,television
5042,68,sociology
5043,113,industrial
5044,22,emphasis
5045,0,Others
5046,3,Others
5047,43,physic
5048,37,counseling
5049,7,engr
5050,43,physic
5051,74,statistic
5052,117,health
5053,4,and
5054,29,management
5055,9,biology
5056,139,biomedical
5057,132,professional
5058,121,info
5059,3,Others
5060,115,mathematics
5061,140,analytics
5062,117,health
5063,50,engineering
5064,0,Others
5065,124,min
5066,78,study
5067,101,general
5068,0,Others
5069,61,information
5070,77,science
5071,19,film
5072,3,Others
5073,3,Others
5074,121,info
5075,10,chemistry
5076,10,chemistry
5077,0,Others
5078,0,Others
5079,3,Others
5080,18,manufacturing
5081,93,Others
5082,62,spanish
5083,3,Others
5084,147,admin
5085,3,Others
5086,3,Others
5087,124,min
5088,3,Others
5089,63,elementary
5090,68,sociology
5091,77,science
5092,131,educ
5093,99,chemical
5094,2,environmental
5095,121,info
5096,68,sociology
5097,81,mass
5098,3,Others
5099,3,Others
5100,76,comm
5101,106,Others
5102,87,computer
5103,7,engr
5104,110,mba
5105,8,business
5106,146,biol
5107,12,music
5108,89,intended
5109,61,information
5110,49,construction
5111,71,Others
5112,71,Others
5113,3,Others
5114,41,public
5115,121,info
5116,3,Others
5117,3,Others
5118,53,nursing
5119,3,Others
5120,9,biology
5121,78,study
5122,1,social
5123,8,business
5124,9,biology
5125,3,Others
5126,85,history
5127,124,min
5128,147,admin
5129,3,Others
5130,131,educ
5131,24,Others
5132,29,management
5133,87,computer
5134,3,Others
5135,146,biol
5136,48,political
5137,3,Others
5138,86,Others
5139,48,political
5140,3,Others
5141,3,Others
5142,3,Others
5143,82,software
5144,42,accountancy
5145,132,professional
5146,37,counseling
5147,124,min
5148,123,teaching
5149,43,physic
5150,34,art history
5151,103,communication
5152,91,geography
5153,3,Others
5154,3,Others
5155,5,middle
5156,92,society
5157,3,Others
5158,27,theatre
5159,44,resource
5160,54,electrical
5161,110,mba
5162,0,Others
5163,53,nursing
5164,30,disorder
5165,147,admin
5166,0,Others
5167,0,Others
5168,85,history
5169,3,Others
5170,110,mba
5171,101,general
5172,68,sociology
5173,3,Others
5174,1,social
5175,57,exercise
5176,3,Others
5177,122,sport
5178,128,performance
5179,124,min
5180,124,min
5181,3,Others
5182,55,medical
5183,57,exercise
5184,29,management
5185,141,bus
5186,140,analytics
5187,138,care
5188,101,general
5189,134,technology
5190,132,professional
5191,123,teaching
5192,129,educational
5193,73,childhood
5194,20,ed
5195,28,psychology
5196,3,Others
5197,122,sport
5198,17,major
5199,103,communication
5200,103,communication
5201,14,economics
5202,3,Others
5203,1,social
5204,3,Others
5205,3,Others
5206,78,study
5207,29,management
5208,148,marketing
5209,114,agricultural
5210,3,Others
5211,31,cultural
5212,105,music performance
5213,77,science
5214,129,educational
5215,8,business
5216,103,communication
5217,57,exercise
5218,3,Others
5219,79,Others
5220,141,bus
5221,79,Others
5222,120,medium
5223,146,biol
5224,3,Others
5225,3,Others
5226,134,technology
5227,66,interdisciplinary
5228,142,cert
5229,142,cert
5230,18,manufacturing
5231,29,management
5232,110,mba
5233,53,nursing
5234,79,Others
5235,38,leadership
5236,113,industrial
5237,50,engineering
5238,123,teaching
5239,118,family
5240,3,Others
5241,101,general
5242,125,molecular
5243,117,health
5244,41,public
5245,50,engineering
5246,28,psychology
5247,44,resource
5248,36,planning
5249,13,computational
5250,5,middle
5251,3,Others
5252,0,Others
5253,125,molecular
5254,30,disorder
5255,84,physical
5256,3,Others
5257,3,Others
5258,109,entrepreneurship
5259,52,mechanical
5260,5,middle
5261,76,comm
5262,79,Others
5263,47,medicine
5264,116,wildlife
5265,0,Others
5266,21,education
5267,127,integrated
5268,119,art
5269,102,policy
5270,3,Others
5271,2,environmental
5272,101,general
5273,100,development
5274,87,computer
5275,118,family
5276,116,wildlife
5277,75,administration
5278,70,finance
5279,134,technology
5280,3,Others
5281,131,educ
5282,56,master
5283,3,Others
5284,77,science
5285,69,civil
5286,85,history
5287,79,Others
5288,78,study
5289,3,Others
5290,124,min
5291,71,Others
5292,78,study
5293,134,technology
5294,3,Others
5295,129,educational
5296,56,master
5297,9,biology
5298,53,nursing
5299,133,special
5300,129,educational
5301,54,electrical
5302,79,Others
5303,3,Others
5304,3,Others
5305,77,science
5306,3,Others
5307,57,exercise
5308,69,civil
5309,0,Others
5310,115,mathematics
5311,3,Others
5312,0,Others
5313,78,study
5314,88,student
5315,118,family
5316,132,professional
5317,101,general
5318,0,Others
5319,0,Others
5320,61,information
5321,0,Others
5322,3,Others
5323,120,medium
5324,3,Others
5325,129,educational
5326,102,policy
5327,44,resource
5328,86,Others
5329,83,philosophy
5330,3,Others
5331,23,Others
5332,54,electrical
5333,13,computational
5334,50,engineering
5335,3,Others
5336,28,psychology
5337,77,science
5338,3,Others
5339,35,journalism
5340,0,Others
5341,50,engineering
5342,97,sustainability
5343,3,Others
5344,108,innovation
5345,122,sport
5346,17,major
5347,27,theatre
5348,131,educ
5349,140,analytics
5350,53,nursing
5351,131,educ
5352,110,mba
5353,33,information technology
5354,119,art
5355,70,finance
5356,119,art
5357,40,pre
5358,95,major
5359,133,special
5360,20,ed
5361,26,graphic
5362,3,Others
5363,0,Others
5364,66,interdisciplinary
5365,87,computer
5366,3,Others
5367,146,biol
5368,127,integrated
5369,77,science
5370,20,ed
5371,35,journalism
5372,56,master
5373,119,art
5374,77,science
5375,50,engineering
5376,3,Others
5377,127,integrated
5378,142,cert
5379,14,economics
5380,45,anthropology
5381,129,educational
5382,31,cultural
5383,139,biomedical
5384,37,counseling
5385,53,nursing
5386,33,information technology
5387,130,accounting
5388,58,analysis
5389,78,study
5390,61,information
5391,71,Others
5392,23,Others
5393,3,Others
5394,78,study
5395,78,study
5396,124,min
5397,29,management
5398,92,society
5399,102,policy
5400,87,computer
5401,3,Others
5402,50,engineering
5403,143,architecture
5404,79,Others
5405,51,biochemistry
5406,137,research
5407,134,technology
5408,110,mba
5409,41,public
5410,19,film
5411,146,biol
5412,87,computer
5413,111,natural
5414,131,educ
5415,130,accounting
5416,63,elementary
5417,73,childhood
5418,116,wildlife
5419,23,Others
5420,3,Others
5421,61,information
5422,137,research
5423,28,psychology
5424,118,family
5425,124,min
5426,36,planning
5427,77,science
5428,50,engineering
5429,79,Others
5430,83,philosophy
5431,139,biomedical
5432,78,study
5433,3,Others
5434,3,Others
5435,48,political
5436,0,Others
5437,19,film
5438,124,min
5439,124,min
5440,108,innovation
5441,118,family
5442,88,student
5443,142,cert
5444,68,sociology
5445,21,education
5446,0,Others
5447,55,medical
5448,34,art history
5449,79,Others
5450,0,Others
5451,141,bus
5452,31,cultural
5453,42,accountancy
5454,71,Others
5455,79,Others
5456,77,science
5457,3,Others
5458,45,anthropology
5459,74,statistic
5460,142,cert
5461,134,technology
5462,37,counseling
5463,131,educ
5464,3,Others
5465,123,teaching
5466,3,Others
5467,87,computer
5468,19,film
5469,19,film
5470,49,construction
5471,66,interdisciplinary
5472,33,information technology
5473,23,Others
5474,134,technology
5475,50,engineering
5476,3,Others
5477,52,mechanical
5478,12,music
5479,102,policy
5480,27,theatre
5481,115,mathematics
5482,3,Others
5483,7,engr
5484,99,chemical
5485,115,mathematics
5486,0,Others
5487,3,Others
5488,52,mechanical
5489,94,relation
5490,0,Others
5491,113,industrial
5492,10,chemistry
5493,122,sport
5494,133,special
5495,79,Others
5496,25,learning
5497,50,engineering
5498,50,engineering
5499,1,social
5500,0,Others
5501,0,Others
5502,120,medium
5503,115,mathematics
5504,3,Others
5505,14,economics
5506,100,development
5507,0,Others
5508,133,special
5509,3,Others
5510,68,sociology
5511,3,Others
5512,70,finance
5513,112,politics
5514,46,international
5515,46,international
5516,131,educ
5517,124,min
5518,0,Others
5519,124,min
5520,1,social
5521,117,health
5522,135,english
5523,133,special
5524,90,Others
5525,92,society
5526,14,economics
5527,21,education
5528,117,health
5529,102,policy
5530,62,spanish
5531,123,teaching
5532,79,Others
5533,68,sociology
5534,3,Others
5535,9,biology
5536,80,television
5537,148,marketing
5538,53,nursing
5539,132,professional
5540,66,interdisciplinary
5541,14,economics
5542,4,and
5543,41,public
5544,3,Others
5545,103,communication
5546,21,education
5547,110,mba
5548,119,art
5549,37,counseling
5550,3,Others
5551,61,information
5552,16,Others
5553,17,major
5554,129,educational
5555,3,Others
5556,76,comm
5557,103,communication
5558,20,ed
5559,3,Others
5560,78,study
5561,4,and
5562,5,middle
5563,3,Others
5564,3,Others
5565,85,history
5566,123,teaching
5567,9,biology
5568,3,Others
5569,143,architecture
5570,92,society
5571,50,engineering
5572,13,computational
5573,3,Others
5574,79,Others
5575,129,educational
5576,96,design
5577,3,Others
5578,3,Others
5579,30,disorder
5580,3,Others
5581,0,Others
5582,3,Others
5583,110,mba
5584,78,study
5585,78,study
5586,145,business finance
5587,124,min
5588,101,general
5589,119,art
5590,3,Others
5591,10,chemistry
5592,97,sustainability
5593,63,elementary
5594,68,sociology
5595,78,study
5596,143,architecture
5597,121,info
5598,3,Others
5599,1,social
5600,72,Others
5601,3,Others
5602,24,Others
5603,61,information
5604,137,research
5605,0,Others
5606,3,Others
5607,20,ed
5608,0,Others
5609,125,molecular
5610,57,exercise
5611,2,environmental
5612,14,economics
5613,124,min
5614,23,Others
5615,0,Others
5616,115,mathematics
5617,21,education
5618,127,integrated
5619,77,science
5620,77,science
5621,119,art
5622,141,bus
5623,59,undeclared
5624,23,Others
5625,119,art
5626,43,physic
5627,135,english
5628,3,Others
5629,14,economics
5630,40,pre
5631,96,design
5632,117,health
5633,79,Others
5634,146,biol
5635,77,science
5636,132,professional
5637,112,politics
5638,3,Others
5639,104,geology
5640,3,Others
5641,122,sport
5642,66,interdisciplinary
5643,3,Others
5644,18,manufacturing
5645,99,chemical
5646,8,business
5647,110,mba
5648,77,science
5649,3,Others
5650,3,Others
5651,138,care
5652,53,nursing
5653,115,mathematics
5654,38,leadership
5655,29,management
5656,44,resource
5657,77,science
5658,0,Others
5659,78,study
5660,46,international
5661,95,major
5662,88,student
5663,3,Others
5664,0,Others
5665,3,Others
5666,52,mechanical
5667,116,wildlife
5668,42,accountancy
5669,110,mba
5670,19,film
5671,12,music
5672,47,medicine
5673,21,education
5674,78,study
5675,17,major
5676,122,sport
5677,47,medicine
5678,53,nursing
5679,132,professional
5680,58,analysis
5681,25,learning
5682,72,Others
5683,21,education
5684,119,art
5685,84,physical
5686,94,relation
5687,0,Others
5688,12,music
5689,19,film
5690,125,molecular
5691,46,international
5692,79,Others
5693,3,Others
5694,112,politics
5695,144,english writing
5696,78,study
5697,62,spanish
5698,77,science
5699,29,management
5700,77,science
5701,46,international
5702,3,Others
5703,53,nursing
5704,69,civil
5705,148,marketing
5706,9,biology
5707,146,biol
5708,3,Others
5709,81,mass
5710,3,Others
5711,40,pre
5712,90,Others
5713,72,Others
5714,5,middle
5715,3,Others
5716,84,physical
5717,120,medium
5718,3,Others
5719,0,Others
5720,126,human
5721,14,economics
5722,12,music
5723,44,resource
5724,5,middle
5725,0,Others
5726,3,Others
5727,130,accounting
5728,44,resource
5729,3,Others
5730,30,disorder
5731,37,counseling
5732,23,Others
5733,122,sport
5734,53,nursing
5735,106,Others
5736,3,Others
5737,0,Others
5738,8,business
5739,130,accounting
5740,112,politics
5741,119,art
5742,3,Others
5743,120,medium
5744,61,information
5745,116,wildlife
5746,58,analysis
5747,105,music performance
5748,28,psychology
5749,78,study
5750,9,biology
5751,112,politics
5752,110,mba
5753,46,international
5754,85,history
5755,44,resource
5756,122,sport
5757,17,major
5758,3,Others
5759,53,nursing
5760,136,biological
5761,58,analysis
5762,3,Others
5763,10,chemistry
5764,116,wildlife
5765,42,accountancy
5766,54,electrical
5767,37,counseling
5768,3,Others
5769,3,Others
5770,73,childhood
5771,69,civil
5772,87,computer
5773,20,ed
5774,0,Others
5775,3,Others
5776,27,theatre
5777,31,cultural
5778,4,and
5779,77,science
5780,71,Others
5781,70,finance
5782,71,Others
5783,0,Others
5784,29,management
5785,23,Others
5786,46,international
5787,78,study
5788,134,technology
5789,77,science
5790,3,Others
5791,52,mechanical
5792,3,Others
5793,91,geography
5794,101,general
5795,61,information
5796,135,english
5797,44,resource
5798,113,industrial
5799,147,admin
5800,73,childhood
5801,124,min
5802,50,engineering
5803,61,information
5804,3,Others
5805,110,mba
5806,8,business
5807,3,Others
5808,120,medium
5809,23,Others
5810,102,policy
5811,132,professional
5812,64,law
5813,30,disorder
5814,100,development
5815,3,Others
5816,119,art
5817,118,family
5818,102,policy
5819,43,physic
5820,78,study
5821,148,marketing
5822,3,Others
5823,77,science
5824,12,music
5825,77,science
5826,77,science
5827,78,study
5828,0,Others
5829,3,Others
5830,53,nursing
5831,86,Others
5832,77,science
5833,77,science
5834,57,exercise
5835,3,Others
5836,119,art
5837,128,performance
5838,125,molecular
5839,95,major
5840,95,major
5841,38,leadership
5842,146,biol
5843,29,management
5844,142,cert
5845,15,Others
5846,66,interdisciplinary
5847,91,geography
5848,53,nursing
5849,142,cert
5850,35,journalism
5851,22,emphasis
5852,39,supply
5853,123,teaching
5854,44,resource
5855,0,Others
5856,3,Others
5857,146,biol
5858,62,spanish
5859,12,music
5860,79,Others
5861,3,Others
5862,84,physical
5863,137,research
5864,3,Others
5865,14,economics
5866,76,comm
5867,12,music
5868,0,Others
5869,72,Others
5870,50,engineering
5871,119,art
5872,135,english
5873,2,environmental
5874,79,Others
5875,148,marketing
5876,9,biology
5877,123,teaching
5878,68,sociology
5879,45,anthropology
5880,142,cert
5881,35,journalism
5882,95,major
5883,17,major
5884,3,Others
5885,20,ed
5886,91,geography
5887,26,graphic
5888,3,Others
5889,29,management
5890,3,Others
5891,59,undeclared
5892,17,major
5893,97,sustainability
5894,67,writing
5895,95,major
5896,25,learning
5897,92,society
5898,86,Others
5899,124,min
5900,133,special
5901,46,international
5902,125,molecular
5903,136,biological
5904,92,society
5905,109,entrepreneurship
5906,36,planning
5907,44,resource
5908,133,special
5909,61,information
5910,0,Others
5911,77,science
